0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SRX11135514,hg38,TFs and others,TBP,Pluripotent stem cell,hESC H9,,"44661786,93.3,12.6,4539",GSM5379755: TBP ChIP-seq in control hESCs replicate 2 (TBP-H9-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=CST, 44059T",genotype=control,,
SRX11135515,hg38,TFs and others,TBP,Pluripotent stem cell,hESC H9,,"48863037,92.4,13.6,6490",GSM5379756: TBP ChIP-seq in CFIm25 KO hESCs replicate 1 (TBP-KO8-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=CST, 44059T",genotype=CFIm25 KO,,
SRX11135516,hg38,TFs and others,TBP,Pluripotent stem cell,hESC H9,,"45037130,93.7,13.7,6418",GSM5379757: TBP ChIP-seq in CFIm25 KO hESCs replicate 2 (TBP-KO8-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=CST, 44059T",genotype=CFIm25 KO,,
SRX11135517,hg38,TFs and others,YBX1,Pluripotent stem cell,hESC H9,,"34950309,95.2,17.4,381",GSM5379758: YBX1 ChIP-seq in control hESCs replicate 1 (YBX1-H9-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 20339-1-AP",genotype=control,,
SRX11135518,hg38,TFs and others,YBX1,Pluripotent stem cell,hESC H9,,"35217446,95.3,18.3,385",GSM5379759: YBX1 ChIP-seq in control hESCs replicate 2 (YBX1-H9-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 20339-1-AP",genotype=control,,
SRX11135519,hg38,TFs and others,YBX1,Pluripotent stem cell,hESC H9,,"40006773,95.1,18.3,506",GSM5379760: YBX1 ChIP-seq in CFIm25 KO hESCs replicate 1 (YBX1-KO8-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 20339-1-AP",genotype=CFIm25 KO,,
SRX11135520,hg38,TFs and others,YBX1,Pluripotent stem cell,hESC H9,,"38497690,94.0,17.0,490",GSM5379761: YBX1 ChIP-seq in CFIm25 KO hESCs replicate 2 (YBX1-KO8-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 20339-1-AP",genotype=CFIm25 KO,,
SRX11135521,hg38,TFs and others,HNRNPL,Pluripotent stem cell,hESC H9,,"53225166,92.6,12.5,543",GSM5379762: hnRNPL ChIP-seq in control hESCs replicate 1 (hnRNPL-H9-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 18354-1-AP",genotype=control,,
SRX11135522,hg38,TFs and others,HNRNPL,Pluripotent stem cell,hESC H9,,"37461990,93.4,18.4,437",GSM5379763: hnRNPL ChIP-seq in control hESCs replicate 2 (hnRNPL-H9-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 18354-1-AP",genotype=control,,
SRX11135523,hg38,TFs and others,HNRNPL,Pluripotent stem cell,hESC H9,,"37366692,93.8,18.1,508",GSM5379764: hnRNPL ChIP-seq in CFIm25 KO hESCs replicate 1 (hnRNPL-KO8-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 18354-1-AP",genotype=CFIm25 KO,,
SRX11135524,hg38,TFs and others,HNRNPL,Pluripotent stem cell,hESC H9,,"47482266,93.4,15.1,605",GSM5379765: hnRNPL ChIP-seq in CFIm25 KO hESCs replicate 2 (hnRNPL-KO8-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Proteintech, 18354-1-AP",genotype=CFIm25 KO,,
SRX11135533,hg38,TFs and others,LEO1,Pluripotent stem cell,hESC H9,,"30832551,90.4,9.3,385",GSM5379774: LEO1 ChIP-seq in control hESCs replicate 1 (LEO1-H9-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Abnova,PAB14102",genotype=control,,
SRX11135534,hg38,TFs and others,LEO1,Pluripotent stem cell,hESC H9,,"39564554,89.9,9.7,468",GSM5379775: LEO1 ChIP-seq in control hESCs replicate 2 (LEO1-H9-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Abnova,PAB14102",genotype=control,,
SRX11135535,hg38,TFs and others,LEO1,Pluripotent stem cell,hESC H9,,"42313272,93.0,8.8,535",GSM5379776: LEO1 ChIP-seq in CFIm25 KO hESCs replicate 1 (LEO1-KO8-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Abnova,PAB14102",genotype=CFIm25 KO,,
SRX11135536,hg38,TFs and others,LEO1,Pluripotent stem cell,hESC H9,,"41261849,93.9,9.2,514",GSM5379777: LEO1 ChIP-seq in CFIm25 KO hESCs replicate 2 (LEO1-KO8-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Abnova,PAB14102",genotype=CFIm25 KO,,
SRX11135537,hg38,TFs and others,CPSF7,Pluripotent stem cell,hESC H9,,"42070264,94.0,10.3,463",GSM5379778: CFIm59 ChIP-seq in control hESCs replicate 1 (CFIm59-H9-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-359A",genotype=control,,
SRX11135538,hg38,TFs and others,CPSF7,Pluripotent stem cell,hESC H9,,"42377344,94.1,10.9,472",GSM5379779: CFIm59 ChIP-seq in control hESCs replicate 2 (CFIm59-H9-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-359A",genotype=control,,
SRX11135539,hg38,TFs and others,CPSF7,Pluripotent stem cell,hESC H9,,"45280534,93.7,11.8,562",GSM5379780: CFIm59 ChIP-seq in CFIm25 KO hESCs replicate 1 (CFIm59-KO8-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-359A",genotype=CFIm25 KO,,
SRX11135540,hg38,TFs and others,CPSF7,Pluripotent stem cell,hESC H9,,"39064767,94.9,10.2,538",GSM5379781: CFIm59 ChIP-seq in CFIm25 KO hESCs replicate 2 (CFIm59-KO8-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-359A",genotype=CFIm25 KO,,
SRX11135541,hg38,TFs and others,EP300,Pluripotent stem cell,hESC H9,,"42907825,93.8,10.6,418",GSM5379782: CFIm68 ChIP-seq in control hESCs replicate 1 (CFIm68-H9-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-358A",genotype=control,,
SRX11135542,hg38,TFs and others,EP300,Pluripotent stem cell,hESC H9,,"45027390,93.8,11.3,437",GSM5379783: CFIm68 ChIP-seq in control hESCs replicate 2 (CFIm68-H9-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-358A",genotype=control,,
SRX11135543,hg38,TFs and others,EP300,Pluripotent stem cell,hESC H9,,"51242972,93.3,12.4,599",GSM5379784: CFIm68 ChIP-seq in CFIm25 KO hESCs replicate 1 (CFIm68-KO8-1); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-358A",genotype=CFIm25 KO,,
SRX11135544,hg38,TFs and others,EP300,Pluripotent stem cell,hESC H9,,"47713060,93.6,11.2,558",GSM5379785: CFIm68 ChIP-seq in CFIm25 KO hESCs replicate 2 (CFIm68-KO8-2); Homo sapiens; ChIP-Seq,source_name=H9 cell line,cell line=human embroynic stem cell line H9,"chip antibody=Bethyl, A301-358A",genotype=CFIm25 KO,,
SRX11136855,hg38,TFs and others,KDM6A,Blood,THP-1,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"60039780,97.0,5.0,1806",GSM5379660: ChIP-seq UTX Vector; Homo sapiens; ChIP-Seq,source_name=THP-1 cells,cell type=Cultured THP-1 cells,antibody=anti-UTX (CST 33510),,,
SRX11136856,hg38,TFs and others,KDM6A,Blood,THP-1,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"32869684,94.7,16.6,2965",GSM5379661: ChIP-seq UTX WT; Homo sapiens; ChIP-Seq,source_name=THP-1 cells,cell type=Cultured THP-1 cells,antibody=anti-UTX (CST 33510),,,
SRX11136857,hg38,TFs and others,KDM6A,Blood,THP-1,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"24704604,94.3,12.7,2510",GSM5379662: ChIP-seq UTX del-cIDR; Homo sapiens; ChIP-Seq,source_name=THP-1 cells,cell type=Cultured THP-1 cells,antibody=anti-UTX (CST 33510),,,
SRX11136876,hg38,TFs and others,KMT2D,Blood,THP-1,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"22105116,88.4,10.3,1911",GSM5379681: ChIP-seq MLL4 Vector; Homo sapiens; ChIP-Seq,source_name=THP-1 cells,cell type=Cultured THP-1 cells,"antibody=anti-MLL4 (Santa Cruz, SC293217)",,,
SRX11136877,hg38,TFs and others,KMT2D,Blood,THP-1,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"18898715,83.5,14.8,1451",GSM5379682: ChIP-seq MLL4 WT; Homo sapiens; ChIP-Seq,source_name=THP-1 cells,cell type=Cultured THP-1 cells,"antibody=anti-MLL4 (Santa Cruz, SC293217)",,,
SRX11136878,hg38,TFs and others,KMT2D,Blood,THP-1,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"20728861,88.6,9.2,1235",GSM5379683: ChIP-seq MLL4 del-cIDR; Homo sapiens; ChIP-Seq,source_name=THP-1 cells,cell type=Cultured THP-1 cells,"antibody=anti-MLL4 (Santa Cruz, SC293217)",,,
SRX11141585,hg38,TFs and others,LHX2,Pluripotent stem cell,hESC derived retinal cells,,"22310719,97.5,21.2,923",GSM5381215: ip LHX2 M; Homo sapiens; ChIP-Seq,source_name=hES-RPE,cell type=ES-derived RPE cells,"chip antibody=rabbit anti-Lhx2 (Millipore, ABE1402)",,,
SRX11141586,hg38,TFs and others,LHX2,Pluripotent stem cell,hESC derived retinal cells,,"36077759,74.4,27.2,1053",GSM5381216: ip Lhx2 2 A; Homo sapiens; ChIP-Seq,source_name=hES-RPE,cell type=ES-derived RPE cells,"chip antibody=gout anti-Lhx2 (Santa Cruz, sc-19344)",,,
SRX11141592,hg38,TFs and others,OTX2,Pluripotent stem cell,hESC derived retinal cells,,"31527608,98.6,5.4,1548",GSM5381222: OTX2 1; Homo sapiens; ChIP-Seq,source_name=hES-RPE,cell type=ES-derived RPE cells,"chip antibody=rabbit anti-Otx2 (Abcam, ab21990)",,,
SRX11141593,hg38,TFs and others,OTX2,Pluripotent stem cell,hESC derived retinal cells,,"44990806,98.6,5.4,2504",GSM5381223: OTX2 2; Homo sapiens; ChIP-Seq,source_name=hES-RPE,cell type=ES-derived RPE cells,"chip antibody=rabbit anti-Otx2 (Abcam, ab21990)",,SRX11145224,hg38
SRX11157738,hg38,TFs and others,AAV Rep68,Others,Epithelial cells,,"48749213,83.9,3.6,1372",GSM5387586: 293 24hpd rep 1; Homo sapiens; ChIP-Seq,source_name=Epithelial,tissue=Kidney,cell type=Epithelial,chip antibody=Mouse anti-Rep monoclonal (6 ug),,
SRX11157739,hg38,TFs and others,AAV Rep68,Others,Epithelial cells,,"53083387,80.7,3.8,1527",GSM5387587: 293 24hpd rep 2; Homo sapiens; ChIP-Seq,source_name=Epithelial,tissue=Kidney,cell type=Epithelial,chip antibody=Mouse anti-Rep monoclonal (6 ug),,
SRX11157761,hg38,TFs and others,AAV Rep68,Others,Epithelial cells,,"25229833,87.2,2.7,750",GSM5387609: 293 AAV 24hpi rep 1; Homo sapiens; ChIP-Seq,source_name=Epithelial,tissue=Kidney,cell type=Epithelial,chip antibody=Mouse anti-Rep monoclonal (6 ug),,
SRX11157762,hg38,TFs and others,AAV Rep68,Others,Epithelial cells,,"36911361,96.2,2.6,1061",GSM5387610: 293 AAV 24hpi rep 2; Homo sapiens; ChIP-Seq,source_name=Epithelial,tissue=Kidney,cell type=Epithelial,chip antibody=Mouse anti-Rep monoclonal (6 ug),,
SRX11157763,hg38,TFs and others,AAV Rep68,Others,Epithelial cells,,"56168816,97.3,2.7,1174",GSM5387611: 293 pHelp AAV 24hpi rep 1; Homo sapiens; ChIP-Seq,source_name=Epithelial,tissue=Kidney,cell type=Epithelial,chip antibody=Mouse anti-Rep monoclonal (6 ug),,
SRX11157764,hg38,TFs and others,AAV Rep68,Others,Epithelial cells,,"26246599,93.4,2.3,667",GSM5387612: 293 pHelp AAV 24hpi rep 2; Homo sapiens; ChIP-Seq,source_name=Epithelial,tissue=Kidney,cell type=Epithelial,chip antibody=Mouse anti-Rep monoclonal (6 ug),,
SRX1116394,hg38,TFs and others,PBX3,Liver,SMMC-7721,,"30826910,86.8,1.0,19463",GSM1831600: PBX3-chip-seq; Homo sapiens; ChIP-Seq,source_name=SMMC-7721 overexpressing PBX3,cell type=liver cancer,cell line=SMMC-7721,"chip antibody=PBX3 (Abcam ab109173, lot/batch number GR-46727-7)",SRX11163955,hg38
SRX1117696,hg38,TFs and others,ZMYND8,Breast,ZR-75-30,Primary Tissue=Breast|Site of Extraction=Ascites|Tissue Diagnosis=Adenocarcinoma Ductal,"4009730,92.7,4.6,250",GSM1832637: RACK7 ChIP rep1; Homo sapiens; ChIP-Seq,source_name=ZR-75-30 cell,"antibody=Bethyl, A302-090A",cell line=ZR-75-30,genotype=parental,,
SRX1117697,hg38,TFs and others,KDM5C,Breast,ZR-75-30,Primary Tissue=Breast|Site of Extraction=Ascites|Tissue Diagnosis=Adenocarcinoma Ductal,"39324985,98.6,30.6,6366",GSM1832638: parental KDM5C ChIP rep1; Homo sapiens; ChIP-Seq,source_name=ZR-75-30 cell,"antibody=Bethyl, A301-034A",cell line=ZR-75-30,genotype=parental,,
SRX1117698,hg38,TFs and others,KDM5C,Breast,ZR-75-30,Primary Tissue=Breast|Site of Extraction=Ascites|Tissue Diagnosis=Adenocarcinoma Ductal,"16630966,98.1,47.3,151",GSM1832639: KO KDM5C ChIP rep1; Homo sapiens; ChIP-Seq,source_name=ZR-75-30 cell,"antibody=Bethyl, A301-034A",cell line=ZR-75-30,genotype=RACK7 knockout,,
SRX11179887,hg38,TFs and others,BRD4,Neural,GSC316,,"15329057,98.5,3.6,1960",GSM5392212: ChIP-seq.GSC316.BRD4.DMSO.R1; Homo sapiens; ChIP-Seq,source_name=Patient derived glioblastoma stem cell line,cell line=Patient derived glioblastoma stem cell line GSC316,treatment=DMSO-treated,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179888,hg38,TFs and others,BRD4,Neural,GSC316,,"10019738,98.4,2.7,748",GSM5392213: ChIP-seq.GSC316.BRD4.DMSO.R3; Homo sapiens; ChIP-Seq,source_name=Patient derived glioblastoma stem cell line,cell line=Patient derived glioblastoma stem cell line GSC316,treatment=DMSO-treated,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179889,hg38,TFs and others,BRD4,Neural,GSC316,,"20889074,99.3,2.9,670",GSM5392214: ChIP-seq.GSC316.BRD4.JQ1.R1; Homo sapiens; ChIP-Seq,source_name=Patient derived glioblastoma stem cell line,cell line=Patient derived glioblastoma stem cell line GSC316,treatment=JQ1-treated for 24h,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179890,hg38,TFs and others,BRD4,Neural,GSC316,,"16039544,99.2,3.2,477",GSM5392215: ChIP-seq.GSC316.BRD4.JQ1.R2; Homo sapiens; ChIP-Seq,source_name=Patient derived glioblastoma stem cell line,cell line=Patient derived glioblastoma stem cell line GSC316,treatment=JQ1-treated for 24h,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179908,hg38,TFs and others,BRD4,Neural,U-87 MG,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"19465710,99.2,5.1,1155",GSM5392233: ChIP-seq.U87.BRD4.DMSO.R1; Homo sapiens; ChIP-Seq,source_name=Glioblastoma cell line,cell line=Glioblastoma cell line U87,treatment=DMSO-treated,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179909,hg38,TFs and others,BRD4,Neural,U-87 MG,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"13052300,99.3,3.9,482",GSM5392234: ChIP-seq.U87.BRD4.DMSO.R2; Homo sapiens; ChIP-Seq,source_name=Glioblastoma cell line,cell line=Glioblastoma cell line U87,treatment=DMSO-treated,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179910,hg38,TFs and others,BRD4,Neural,U-87 MG,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"20992911,98.6,9.3,676",GSM5392235: ChIP-seq.U87.BRD4.JQ1.R2; Homo sapiens; ChIP-Seq,source_name=Glioblastoma cell line,cell line=Glioblastoma cell line U87,treatment=JQ1-treated for 24h,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179911,hg38,TFs and others,BRD4,Neural,U-87 MG,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"12338140,99.1,3.0,450",GSM5392236: ChIP-seq.U87.BRD4.JQ1.R3; Homo sapiens; ChIP-Seq,source_name=Glioblastoma cell line,cell line=Glioblastoma cell line U87,treatment=JQ1-treated for 24h,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179929,hg38,TFs and others,BRD4,Neural,Microglia cell line,,"14234236,94.1,40.9,139",GSM5392254: ChIP-seq.C13.BRD4.DMSO.R1; Homo sapiens; ChIP-Seq,source_name=Microglia cell line,cell line=Microglia cell line C13NJ,treatment=DMSO-treated,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179930,hg38,TFs and others,BRD4,Neural,Microglia cell line,,"13137968,98.0,25.3,755",GSM5392255: ChIP-seq.C13.BRD4.DMSO.R2; Homo sapiens; ChIP-Seq,source_name=Microglia cell line,cell line=Microglia cell line C13NJ,treatment=DMSO-treated,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179931,hg38,TFs and others,BRD4,Neural,Microglia cell line,,"9808256,98.9,16.0,408",GSM5392256: ChIP-seq.C13.BRD4.JQ1.R1; Homo sapiens; ChIP-Seq,source_name=Microglia cell line,cell line=Microglia cell line C13NJ,treatment=JQ1-treated for 24h,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11179932,hg38,TFs and others,BRD4,Neural,Microglia cell line,,"10629499,99.4,1.9,209",GSM5392257: ChIP-seq.C13.BRD4.JQ1.R2; Homo sapiens; ChIP-Seq,source_name=Microglia cell line,cell line=Microglia cell line C13NJ,treatment=JQ1-treated for 24h,"chip antibody=BRD4 (Bethyl Laboratories, A301-985A100)",,
SRX11196888,hg38,TFs and others,G-quadruplex,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"19168523,90.6,12.1,5731",GSM5395696: G4-ChIP-rep1; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,antibody=Flag-BG4,,,
SRX11196889,hg38,TFs and others,G-quadruplex,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"18438702,90.4,19.1,2128",GSM5395697: G4-ChIP-rep2; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,antibody=Flag-BG4,,,
SRX11196911,hg38,TFs and others,NELFB,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"8218768,71.3,14.5,6933",GSM5395719: TMPyP4-ChIP-Rx-NELF-DMSO; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=DMSO,antibody=NELF,,
SRX11196912,hg38,TFs and others,NELFB,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"6514257,75.7,13.8,3081",GSM5395720: TMPyP4-ChIP-Rx-NELF-TMPyP4; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=TMPyP4,antibody=NELF,,
SRX11196921,hg38,TFs and others,NELFB,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"3759324,70.6,15.3,4724",GSM5395729: PDS-ChIP-Rx-NELF-DMSO; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=DMSO,antibody=NELF,,
SRX11196922,hg38,TFs and others,NELFB,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"8201683,80.1,14.6,1309",GSM5395730: PDS-ChIP-Rx-NELF-PDS; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=PDS,antibody=NELF,,
SRX11196939,hg38,TFs and others,TAF1,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"24719726,61.5,15.8,11408",GSM5395747: TMPyP4-ChIP-Rx-TAF1-DMSO; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=DMSO,antibody=TAF1,,
SRX11196940,hg38,TFs and others,TAF1,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"23013124,40.8,48.8,4164",GSM5395748: TMPyP4-ChIP-Rx-TAF1-TMPYP4; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=TMPyP4,antibody=TAF1,,
SRX11196941,hg38,TFs and others,TBP,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"29821834,62.7,16.7,945",GSM5395749: TMPyP4-ChIP-Rx-TBP-DMSO; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=DMSO,antibody=TBP,,
SRX11196942,hg38,TFs and others,TBP,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"28039363,60.2,17.2,603",GSM5395750: TMPyP4-ChIP-Rx-TBP-TMPYP4; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=TMPyP4,antibody=TBP,,
SRX11196943,hg38,TFs and others,GTF2B,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"19734742,54.4,15.7,4011",GSM5395751: TMPyP4-ChIP-Rx-TFIIB-DMSO; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=DMSO,antibody=TFIIB,,
SRX11196944,hg38,TFs and others,GTF2B,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"21440361,38.9,41.2,407",GSM5395752: TMPyP4-ChIP-Rx-TFIIB-TMPYP4; Homo sapiens; ChIP-Seq,source_name=HEK293T,tissue=embryonic kidney,treatment=TMPyP4,antibody=TFIIB,,
SRX11220462,hg38,TFs and others,RELA,Digestive tract,HT-29,Primary Tissue=Colon|Tissue Diagnosis=Adenocarcinoma,"8923668,95.6,15.9,147","GSM5399101: p65 ChIP-Seq, TSZ treated for 30min; Homo sapiens; ChIP-Seq",source_name=HT29 cell line,"antibody=anti-p65 (Cell signaling, #6956)",treatment=TSZ,treatment time=30 min,,
SRX11220463,hg38,TFs and others,RELA,Digestive tract,HT-29,Primary Tissue=Colon|Tissue Diagnosis=Adenocarcinoma,"9342425,96.5,12.4,126","GSM5399102: p65 ChIP-Seq, TSZ treated for 4hr; Homo sapiens; ChIP-Seq",source_name=HT29 cell line,"antibody=anti-p65 (Cell signaling, #6956)",treatment=TSZ,treatment time=4 hr,,
SRX11220464,hg38,TFs and others,TRIM28,Digestive tract,HT-29,Primary Tissue=Colon|Tissue Diagnosis=Adenocarcinoma,"13589215,96.3,10.4,10418","GSM5399103: TRIM28 ChIP-Seq, Control; Homo sapiens; ChIP-Seq",source_name=HT29 cell line,"antibody=anti-TIF1b (Cell signaling, #4123)",treatment=non-treated,,,
SRX11220465,hg38,TFs and others,TRIM28,Digestive tract,HT-29,Primary Tissue=Colon|Tissue Diagnosis=Adenocarcinoma,"11782408,96.8,8.6,7637","GSM5399104: TRIM28 ChIP-Seq, TNF treated for 4hr; Homo sapiens; ChIP-Seq",source_name=HT29 cell line,"antibody=anti-TIF1b (Cell signaling, #4123)",treatment=TNF,treatment time=4 hr,,
SRX11220466,hg38,TFs and others,TRIM28,Digestive tract,HT-29,Primary Tissue=Colon|Tissue Diagnosis=Adenocarcinoma,"13859656,96.2,10.7,6350","GSM5399105: TRIM28 ChIP-Seq, TSZ treated for 4hr; Homo sapiens; ChIP-Seq",source_name=HT29 cell line,"antibody=anti-TIF1b (Cell signaling, #4123)",treatment=TSZ,treatment time=4 hr,,
SRX11220467,hg38,TFs and others,SOX9,Digestive tract,HT-29,Primary Tissue=Colon|Tissue Diagnosis=Adenocarcinoma,"11336776,95.2,13.7,2902","GSM5399106: SOX9 ChIP-Seq, Control; Homo sapiens; ChIP-Seq",source_name=HT29 cell line,"antibody=anti-SOX9 (Merck, AB5535)",treatment=non-treated,,,
SRX11220468,hg38,TFs and others,SOX9,Digestive tract,HT-29,Primary Tissue=Colon|Tissue Diagnosis=Adenocarcinoma,"8957821,91.2,15.1,1793","GSM5399107: SOX9 ChIP-Seq, TSZ treated for 4hr; Homo sapiens; ChIP-Seq",source_name=HT29 cell line,"antibody=anti-SOX9 (Merck, AB5535)",treatment=TSZ,treatment time=4 hr,,
